DEF,3,0,0,0,0,0,0,1,4,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 211324211T,Seats: 9,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211325710,Computer Science and Design,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,2,2,1,1,0,1,1,1,1,1,0,6,3,46,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 211325711T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211326310,Artificial Intelligence (AI) and Data Science,60,45,0,9,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,14,6,4,1,3,1,1,1,1,0,1,1,1,0,6,2,43,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 211326311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211329310,Electrical Engineering,120,102,0,18,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,31,13,9,4,5,2,2,1,2,1,2,1,1,1,14,6,95,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 211329311T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211350110,Plastic and Polymer Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,2,2,1,1,0,1,1,1,1,1,0,6,3,46,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211361210,Mechanical Engineering,120,102,0,18,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,31,13,10,4,5,2,2,1,1,1,2,1,1,1,14,6,95,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:108,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211384410,Electronics and Computer Engineering,120,90,0,18,12,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,27,11,8,3,5,2,2,1,1,1,2,1,1,1,12,5,83,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 211384411T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"2113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
211399510,Artificial Intelligence and Data Science,60,45,0,9,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,14,6,4,2,2,1,1,0,1,0,1,1,1,0,6,3,43,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 211399511T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301219110,Civil Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,5,2,4,1,1,0,1,1,1,1,1,0,8,4,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301219111T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301224510,Computer Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,0,1,1,1,0,8,4,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301224511T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301224610,Information Technology,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,1,1,1,1,0,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301224611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301229310,Electrical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,0,1,1,1,0,8,4,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301229311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301237210,Electronics and Telecommunication Engg,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,0,1,1,1,1,1,0,8,4,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301237211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301237610,Electronics Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,4,1,1,1,1,0,1,1,1,0,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301237611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301261210,Mechanical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,5,2,3,1,1,1,1,1,2,1,1,0,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301261211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301262610,Production Engineering[Sandwich],60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,0,1,1,1,1,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301262611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301289610,Textile Technology,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,1,1,1,1,0,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301289611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3014 - Sardar Patel College of Engineering, Andheri",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301419110,Civil Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,1,1,1,1,0,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301419111T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3014 - Sardar Patel College of Engineering, Andheri",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301429310,Electrical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,5,2,4,1,1,0,1,1,1,1,1,0,8,4,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301429311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3014 - Sardar Patel College of Engineering, Andheri",,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
301461210,Mechanical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,7,6,2,3,1,1,1,1,0,1,1,1,1,8,3,55,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 301461211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:75,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303650710,Chemical Engineering,75,52,0,23,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,2,2,1,1,1,1,0,1,1,1,0,7,3,47,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 8,Tution Fee Waiver Scheme Choice Code: 303650711T,Seats: 4,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:18,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303651110,Dyestuff Technology,18,13,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,11,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 2,Tution Fee Waiver Scheme Choice Code: 303651111T,Seats: 1,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:16,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303651210,"Oil,Oleochemicals and Surfactants Technology",16,11,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,9,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 2,Tution Fee Waiver Scheme Choice Code: 303651211T,Seats: 1,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:18,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303651310,Pharmaceuticals Chemistry and Technology,18,13,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,4,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,11,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 2,Tution Fee Waiver Scheme Choice Code: 303651311T,Seats: 1,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:34,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303651410,Fibres and Textile Processing Technology,34,24,0,10,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,7,3,3,1,1,0,1,0,0,0,1,0,0,0,4,1,22,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 303651411T,Seats: 2,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:16,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303651910,Polymer Engineering and Technology,16,11,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,9,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 2,Tution Fee Waiver Scheme Choice Code: 303651911T,Seats: 1,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"3036 - Institute of Chemical Technology, Matunga, Mumbai",,,,,,,,,,,,,,,,,,
Deemed University Autonomous,CAP Seats:16,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
303653410,Food Engineering and Technology,16,11,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,9,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
