Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0111437211T :,,,,Seats: 6,,,,
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",,,,,,,,
Un-Aided Autonomous CAP Seats:48,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0111461210 Mechanical Engineering 60 39 0,9,,,,,12,,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
State Level 9 4 4 1 2 1 0 1 1 0 1 0 0,1,,6,,2,3,1,37
PWD 1 0 0 0 0 0,0,,,0,,0,,1
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,0,,0,,1
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0111461211T :,,,,Seats: 3,,,,
"01127 - Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",,
Un-Aided Autonomous CAP Seats:28,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0112719110 Civil Engineering 30 23 0 5 2,,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
State Level 5 3 2 1 2 0 1 0 0 0 1 0 0 0 2 2 1,1,21
PWD 1 0 0 0 0 0 0 0 0,,1
PWD Common Reserved Seats : 0,,
DEF 1 0 0 0 0 0 0 0 0,,1
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 0112719111T :Seats: 2,,
"01127 - Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",,
Un-Aided Autonomous CAP Seats:102,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0112724510 Computer Engineering 120 84 0 18 18,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
State Level 20 9 5 3 4 2 1 1 1 1 2 1 2 0 10 4 7,2,75
PWD 2 1 0 0 0 0 0 1 0,,4
PWD Common Reserved Seats : 0,,
DEF 2 1 0 0 0 0 0 1 0,,4
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0112724511T :Seats: 6,,
"01127 - Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",,
Un-Aided Autonomous CAP Seats:60,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0112729310 Electrical Engineering 60 51 0 9 0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
State Level 13 5 5 2 2 1 1 0 2 0 1 1 0 1 5 2 3,2,46
PWD 1 0 0 0 0 0 0 1 0,,2
PWD Common Reserved Seats : 1,,
DEF 1 0 0 0 0 0 0 1 0,,2
DEF Common Reserved Seats : 1,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0112729311T :Seats: 3,,
"01127 - Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",,
Un-Aided Autonomous CAP Seats:57,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0112737210 Electronics and Telecommunication Engg 60 48 0 9 3,,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
State Level 12 5 4 2 3 1 1 1 0 1 2 0 1 0 6 3 3,1,46
PWD 1 0 0 0 0 0 0 0 0,,1
PWD Common Reserved Seats : 1,,
DEF 1 0 0 0 0 0 0 0 0,,1
DEF Common Reserved Seats : 1,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0112737211T :Seats: 3,,
"01127 - Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",,
Un-Aided Autonomous CAP Seats:60,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0112761210 Mechanical Engineering 60 51 0 9 0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
State Level 12 6 5 2 2 1 1 0 1 0 1 1 1 0 6 2 3,2,46
PWD 1 0 0 0 0 0 0 1 0,,2
PWD Common Reserved Seats : 1,,
DEF 1 0 0 0 0 0 0 1 0,,2
DEF Common Reserved Seats : 1,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0112761211T :Seats: 3,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200819110,Civil Engineering,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,16,6,6,2,3,1,1,0,2,0,2,0,0,1,6,3,5,1,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200819111T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200824210,Computer Science and Engineering,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,6,2,3,2,1,1,0,1,1,1,1,0,7,2,4,2,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200824211T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200824610,Information Technology,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,7,5,3,3,1,1,0,2,0,1,1,1,0,6,3,4,2,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200824611T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200829310,Electrical Engineering,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,7,6,2,3,1,1,1,0,1,2,0,1,0,6,3,4,2,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200829311T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200837210,Electronics and Telecommunication Engg,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,3,3,1,1,0,2,0,1,1,0,1,7,3,4,2,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200837211T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02008 - Government College of Engineering,  Chhatrapati Sambhajinagar",,,,,,,,,,,,,,,,,,,,
Government Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0200861210,Mechanical Engineering,60,60,0,0,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,7,6,2,3,1,1,1,0,1,2,0,1,0,6,3,5,1,55,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0200861211T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:58,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202019110,Civil Engineering,60,58,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,6,2,2,2,2,0,2,0,1,1,1,0,6,2,3,2,53,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0202019111T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:118,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202024210,Computer Science and Engineering,120,118,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,30,13,9,4,6,2,3,1,1,1,3,1,1,1,15,6,7,3,107,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0202024211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:58,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202024610,Information Technology,60,58,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,2,3,1,1,1,2,0,1,1,1,0,6,3,4,1,53,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0202024611T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:28,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202029310,Electrical Engineering,30,28,0,0,2,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,6,3,2,1,1,1,1,0,0,1,1,0,0,1,4,1,2,1,26,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 0202029311T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:118,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202037210,Electronics and Telecommunication Engg,120,118,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,30,13,9,4,6,3,3,1,2,0,3,1,2,0,14,6,7,3,107,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0202037211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:38,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202046610,Instrumentation Engineering,40,38,0,0,2,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,9,4,3,2,2,0,0,1,0,1,1,1,1,0,5,3,2,1,36,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 4,Tution Fee Waiver Scheme Choice Code: 0202046611T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:28,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202050710,Chemical Engineering,30,28,0,0,2,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,6,4,3,1,1,1,1,0,1,0,1,0,0,0,4,1,1,1,26,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 0202050711T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:58,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202060610,Production Engineering,60,58,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,5,2,3,1,1,0,2,0,1,1,0,1,6,3,4,2,53,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0202060611T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:58,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202061210,Mechanical Engineering,60,58,0,0,2,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,6,2,3,1,1,1,0,1,2,0,1,0,6,3,4,1,53,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0202061211T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02020 - Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",,,,,,,,,,,,,,,,,,,,
Government-Aided Autonomous,CAP Seats:28,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0202089610,Textile Technology,30,28,0,0,2,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,5,4,2,1,1,1,1,0,1,0,0,1,1,0,4,1,2,1,26,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 0202089611T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02032 - Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",,,,,,,,,,,,,,,,,,,,
University Managed Autonomous,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0203290410,Chemical Engineering,60,42,0,18,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,11,4,3,2,2,1,0,1,1,0,1,0,0,1,5,3,3,2,40,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0203290411T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0211301110,Agricultural Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,5,3,3,1,1,0,1,0,0,0,1,0,0,0,4,1,3,0,23,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:90,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0211319110,Civil Engineering,90,76,0,14,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,18,8,5,2,4,2,2,0,1,1,2,1,1,0,8,4,5,3,67,
PWD,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 9,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"02113 - G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:192,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0211324210,Computer Science and Engineering,240,156,0,36,48,2,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,39,16,12,6,8,3,3,2,3,1,3,2,3,1,18,7,9,4,140,
PWD,3,1,0,0,0,0,0,2,1,7,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,3,1,0,0,0,0,0,2,1,7,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 24,Tution Fee Waiver Scheme Choice Code: 0211324211T :                    Seats: 12,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
